
 111.0000000    0.0099986    0.0091280    0.0000018    0.0008689 
 112.0000000    0.0096497    0.0087395    0.0000047    0.0009055 
 113.0000000    0.0092652    0.0083105    0.0000119    0.0009429 
 114.0000000    0.0088582    0.0078485    0.0000287    0.0009810 
 115.0000000    0.0084473    0.0073616    0.0000658    0.0010199 
 116.0000000    0.0080608    0.0068577    0.0001435    0.0010595 
 117.0000000    0.0077423    0.0063447    0.0002978    0.0010998 
 118.0000000    0.0075581    0.0058299    0.0005874    0.0011407 
 119.0000000    0.0076044    0.0053203    0.0011018    0.0011822 
 120.0000000    0.0080114    0.0048221    0.0019651    0.0012242 
 121.0000000    0.0089398    0.0043407    0.0033323    0.0012668 
 122.0000000    0.0105633    0.0038807    0.0053729    0.0013097 
 123.0000000    0.0130360    0.0034457    0.0082372    0.0013531 
 124.0000000    0.0164428    0.0030385    0.0120074    0.0013968 
 125.0000000    0.0207446    0.0026612    0.0166426    0.0014408 
 126.0000000    0.0257325    0.0023148    0.0219327    0.0014849 
 127.0000000    0.0310120    0.0019998    0.0274830    0.0015293 
 128.0000000    0.0360338    0.0017158    0.0327444    0.0015737 
 129.0000000    0.0401747    0.0014621    0.0370945    0.0016181 
 130.0000000    0.0428559    0.0012374    0.0399561    0.0016624 
 131.0000000    0.0436688    0.0010400    0.0409221    0.0017067 
 132.0000000    0.0424693    0.0008682    0.0398504    0.0017507 
 133.0000000    0.0394127    0.0007198    0.0368985    0.0017944 
 134.0000000    0.0349156    0.0005927    0.0324851    0.0018378 
 135.0000000    0.0295587    0.0004847    0.0271932    0.0018807 
 136.0000000    0.0239609    0.0003937    0.0216440    0.0019232 
 137.0000000    0.0186627    0.0003176    0.0163801    0.0019650 
 138.0000000    0.0140473    0.0002544    0.0117868    0.0020061 
 139.0000000    0.0103134    0.0002024    0.0080644    0.0020465 
 140.0000000    0.0074924    0.0001600    0.0052463    0.0020861 
 141.0000000    0.0054955    0.0001256    0.0032451    0.0021248 
 142.0000000    0.0041689    0.0000979    0.0019086    0.0021624 
 143.0000000    0.0033421    0.0000758    0.0010673    0.0021990 
 144.0000000    0.0028602    0.0000583    0.0005675    0.0022345 
 145.0000000    0.0026001    0.0000445    0.0002869    0.0022687 
 146.0000000    0.0024733    0.0000337    0.0001379    0.0023016 
 147.0000000    0.0024216    0.0000254    0.0000630    0.0023332 
 148.0000000    0.0024097    0.0000190    0.0000274    0.0023633 
 149.0000000    0.0024174    0.0000141    0.0000113    0.0023920 
 150.0000000    0.0024339    0.0000104    0.0000044    0.0024190 
 151.0000000    0.0024538    0.0000076    0.0000017    0.0024445 
 152.0000000    0.0024744    0.0000056    0.0000006    0.0024682 
 153.0000000    0.0024945    0.0000040    0.0000002    0.0024903 
 154.0000000    0.0025134    0.0000029    0.0000001    0.0025105 
 155.0000000    0.0025310    0.0000021    0.0000000    0.0025289 
 156.0000000    0.0025469    0.0000015    0.0000000    0.0025454 
 157.0000000    0.0025611    0.0000010    0.0000000    0.0025601 
 158.0000000    0.0025734    0.0000007    0.0000000    0.0025727 
 159.0000000    0.0025839    0.0000005    0.0000000    0.0025834 
 160.0000000    0.0025925    0.0000003    0.0000000    0.0025921 
 161.0000000    0.0025990    0.0000002    0.0000000    0.0025988 
 162.0000000    0.0026036    0.0000002    0.0000000    0.0026034 
 163.0000000    0.0026061    0.0000001    0.0000000    0.0026060 
 164.0000000    0.0026066    0.0000001    0.0000000    0.0026065 
 165.0000000    0.0026050    0.0000000    0.0000000    0.0026050 
 166.0000000    0.0026014    0.0000000    0.0000000    0.0026014 
 167.0000000    0.0025958    0.0000000    0.0000000    0.0025957 
 168.0000000    0.0025881    0.0000000    0.0000000    0.0025881 
 169.0000000    0.0025784    0.0000000    0.0000000    0.0025784 
 170.0000000    0.0025667    0.0000000    0.0000000    0.0025667 
 171.0000000    0.0025531    0.0000000    0.0000000    0.0025531 
 172.0000000    0.0025375    0.0000000    0.0000000    0.0025375 
 173.0000000    0.0025201    0.0000000    0.0000000    0.0025201 
 174.0000000    0.0025007    0.0000000    0.0000000    0.0025007 
 175.0000000    0.0024796    0.0000000    0.0000000    0.0024796 
 176.0000000    0.0024567    0.0000000    0.0000000    0.0024567 
 177.0000000    0.0024321    0.0000000    0.0000000    0.0024321 
 178.0000000    0.0024059    0.0000000    0.0000000    0.0024059 
 179.0000000    0.0023780    0.0000000    0.0000000    0.0023780 
 180.0000000    0.0023486    0.0000000    0.0000000    0.0023486 
 181.0000000    0.0023178    0.0000000    0.0000000    0.0023178 
 182.0000000    0.0022855    0.0000000    0.0000000    0.0022855 
 183.0000000    0.0022520    0.0000000    0.0000000    0.0022520 
 184.0000000    0.0022171    0.0000000    0.0000000    0.0022171 
 185.0000000    0.0021811    0.0000000    0.0000000    0.0021811 
 186.0000000    0.0021440    0.0000000    0.0000000    0.0021440 
 187.0000000    0.0021058    0.0000000    0.0000000    0.0021058 
 188.0000000    0.0020667    0.0000000    0.0000000    0.0020667 
 189.0000000    0.0020267    0.0000000    0.0000000    0.0020267 
 190.0000000    0.0019859    0.0000000    0.0000000    0.0019859 
 191.0000000    0.0019444    0.0000000    0.0000000    0.0019444 
 192.0000000    0.0019023    0.0000000    0.0000000    0.0019023 
 193.0000000    0.0018596    0.0000000    0.0000000    0.0018596 
 194.0000000    0.0018165    0.0000000    0.0000000    0.0018165 
 195.0000000    0.0017729    0.0000000    0.0000000    0.0017729 
 196.0000000    0.0017290    0.0000000    0.0000000    0.0017290 
 197.0000000    0.0016849    0.0000000    0.0000000    0.0016849 
 198.0000000    0.0016406    0.0000000    0.0000000    0.0016406 
 199.0000000    0.0015962    0.0000000    0.0000000    0.0015962 
 200.0000000    0.0015518    0.0000000    0.0000000    0.0015518 
 201.0000000    0.0015074    0.0000000    0.0000000    0.0015074 
 202.0000000    0.0014631    0.0000000    0.0000000    0.0014631 
 203.0000000    0.0014191    0.0000000    0.0000000    0.0014191 
 204.0000000    0.0013752    0.0000000    0.0000000    0.0013752 
 205.0000000    0.0013317    0.0000000    0.0000000    0.0013317 
 206.0000000    0.0012885    0.0000000    0.0000000    0.0012885 
 207.0000000    0.0012457    0.0000000    0.0000000    0.0012457 
 208.0000000    0.0012035    0.0000000    0.0000000    0.0012035 
 209.0000000    0.0011617    0.0000000    0.0000000    0.0011617 
 210.0000000    0.0011205    0.0000000    0.0000000    0.0011205 
 211.0000000    0.0010799    0.0000000    0.0000000    0.0010799 
 212.0000000    0.0010399    0.0000000    0.0000000    0.0010399 
 213.0000000    0.0010007    0.0000000    0.0000000    0.0010007 
 214.0000000    0.0009621    0.0000000    0.0000000    0.0009621 
 215.0000000    0.0009243    0.0000000    0.0000000    0.0009243 
 216.0000000    0.0008873    0.0000000    0.0000000    0.0008873 
 217.0000000    0.0008511    0.0000000    0.0000000    0.0008511 
 218.0000000    0.0008158    0.0000000    0.0000000    0.0008158 
 219.0000000    0.0007813    0.0000000    0.0000000    0.0007813 
 220.0000000    0.0007476    0.0000000    0.0000000    0.0007476 
 221.0000000    0.0007149    0.0000000    0.0000000    0.0007149 
 222.0000000    0.0006830    0.0000000    0.0000000    0.0006830 
 223.0000000    0.0006521    0.0000000    0.0000000    0.0006521 
 224.0000000    0.0006220    0.0000000    0.0000000    0.0006220 
 225.0000000    0.0005929    0.0000000    0.0000000    0.0005929 
 226.0000000    0.0005647    0.0000000    0.0000000    0.0005647 
 227.0000000    0.0005374    0.0000000    0.0000000    0.0005374 
 228.0000000    0.0005110    0.0000000    0.0000000    0.0005110 
 229.0000000    0.0004855    0.0000000    0.0000000    0.0004855 
 230.0000000    0.0004610    0.0000000    0.0000000    0.0004610 
 231.0000000    0.0004373    0.0000000    0.0000000    0.0004373 
 232.0000000    0.0004145    0.0000000    0.0000000    0.0004145 
 233.0000000    0.0003926    0.0000000    0.0000000    0.0003926 
 234.0000000    0.0003716    0.0000000    0.0000000    0.0003716 
 235.0000000    0.0003514    0.0000000    0.0000000    0.0003514 
 236.0000000    0.0003321    0.0000000    0.0000000    0.0003321 
 237.0000000    0.0003135    0.0000000    0.0000000    0.0003135 
 238.0000000    0.0002958    0.0000000    0.0000000    0.0002958 
 239.0000000    0.0002788    0.0000000    0.0000000    0.0002788 
 240.0000000    0.0002627    0.0000000    0.0000000    0.0002627 
 241.0000000    0.0002472    0.0000000    0.0000000    0.0002472 
 242.0000000    0.0002325    0.0000000    0.0000000    0.0002325 
 243.0000000    0.0002185    0.0000000    0.0000000    0.0002185 
 244.0000000    0.0002052    0.0000000    0.0000000    0.0002052 
 245.0000000    0.0001925    0.0000000    0.0000000    0.0001925 
 246.0000000    0.0001804    0.0000000    0.0000000    0.0001804 
 247.0000000    0.0001690    0.0000000    0.0000000    0.0001690 
 248.0000000    0.0001582    0.0000000    0.0000000    0.0001582 
 249.0000000    0.0001480    0.0000000    0.0000000    0.0001480 
 250.0000000    0.0001383    0.0000000    0.0000000    0.0001383 
 251.0000000    0.0001291    0.0000000    0.0000000    0.0001291 
 252.0000000    0.0001205    0.0000000    0.0000000    0.0001205 
 253.0000000    0.0001123    0.0000000    0.0000000    0.0001123 
 254.0000000    0.0001047    0.0000000    0.0000000    0.0001047 
 255.0000000    0.0000974    0.0000000    0.0000000    0.0000974 
